,año_firma,mes_firma,año_inicio,mes_inicio,año_fin,mes_fin,estado_contrato_Activo,estado_contrato_Cerrado,estado_contrato_En ejecución,estado_contrato_Modificado,estado_contrato_Suspendido,estado_contrato_cedido,estado_contrato_terminado,tipo_de_contrato_Compraventa,tipo_de_contrato_Consultoría,tipo_de_contrato_Decreto 092 de 2017,tipo_de_contrato_Negocio fiduciario,tipo_de_contrato_No Especificado,tipo_de_contrato_Obra,tipo_de_contrato_Otro,tipo_de_contrato_Prestación de servicios,tipo_de_contrato_Seguros,tipo_de_contrato_Suministros,modalidad_de_contratacion_Concurso de méritos abierto,modalidad_de_contratacion_Contratación Directa (con ofertas),modalidad_de_contratacion_Contratación directa,modalidad_de_contratacion_Contratación régimen especial,modalidad_de_contratacion_Contratación régimen especial (con ofertas),modalidad_de_contratacion_Licitación pública,modalidad_de_contratacion_Mínima cuantía,modalidad_de_contratacion_No Definido,modalidad_de_contratacion_Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,modalidad_de_contratacion_Selección Abreviada de Menor Cuantía,modalidad_de_contratacion_Selección abreviada subasta inversa,es_grupo_No,es_grupo_Si,es_pyme_No,es_pyme_Si,habilita_pago_adelantado_No,habilita_pago_adelantado_No Definido,justificacion_modalidad_de_Contratos de bienes y servicios sujetos a reserva,justificacion_modalidad_de_Contratos o convenios Interadministrativos (con valor),justificacion_modalidad_de_Contratos o convenios Interadministrativos (valor cero),justificacion_modalidad_de_Contratos para el desarrollo de actividades científicas y tecnológicas,justificacion_modalidad_de_Decreto 092 de 2017,justificacion_modalidad_de_Ejecución de trabajos artísticos,justificacion_modalidad_de_Ley 1150 de 2007,justificacion_modalidad_de_No Definido,justificacion_modalidad_de_No existe pluralidad de oferentes en el mercado,justificacion_modalidad_de_Prestación de servicios de salud,justificacion_modalidad_de_Presupuesto inferior al 10% de la menor cuantía,justificacion_modalidad_de_Presupuesto menor al 10% de la Menor Cuantía,justificacion_modalidad_de_Proceso de licitación pública declarado desierto,justificacion_modalidad_de_Regla aplicable,justificacion_modalidad_de_Servicios profesionales y apoyo a la gestión,justificacion_modalidad_de_Suministro de bienes y servicios de características técnicas uniformes y común utilización,justificacion_modalidad_de_Urgencia manifiesta,tipodocproveedor_Cédula de Ciudadanía,tipodocproveedor_Cédula de Extranjería,tipodocproveedor_No Definido,tipodocproveedor_Sin Descripcion,tipodocproveedor_Tarjeta de Identidad,es_grupo_No,es_grupo_Si,es_pyme_No,es_pyme_Si,habilita_pago_adelantado_No,habilita_pago_adelantado_No Definido,liquidaci_n_No,liquidaci_n_Si,obligaci_n_ambiental_No,obligaci_n_ambiental_Si,origen_de_los_recursos_No Definido,origen_de_los_recursos_Presupuesto de entidad nacional,origen_de_los_recursos_Regalías,destino_gasto_Funcionamiento,destino_gasto_Inversión,destino_gasto_No Definido,valor_del_contrato_estandarizado
1822,2024,2,2024,3,2024,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.047224820885134085
1823,2022,1,2022,1,2022,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.058905665837654116
1824,2024,3,2024,3,2024,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.028663098145856408
1825,2024,3,2024,4,2024,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.050970460002925544
1826,2020,1,2020,1,2020,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,-0.046919620660721445
1827,2020,9,2020,9,2020,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,-0.06745127212120797
1828,2021,2,2021,2,2021,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.038595978176740424
1829,2023,1,2023,1,2023,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.0683217031612328
1830,2020,1,2020,1,2020,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-0.03127700267003291
1831,2024,2,2024,2,2024,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.02771975199767189
1832,2023,2,2023,2,2023,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.059127629637226946
1833,2023,1,2023,1,2023,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.008260925383484205
1834,2020,2,2020,2,2020,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,-0.021948693208778385
1835,2021,6,2021,6,2021,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,-0.0441450731660611
1836,2022,1,2022,1,2022,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.0261660054006621
1837,2021,1,2021,1,2021,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.027127848347174518
1838,2022,11,2022,11,2023,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.06795069067024682
1839,2023,7,2023,7,2023,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.06224437150786522
1840,2022,1,2022,1,2022,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.05916297182321393
1841,2022,1,2022,1,2023,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.046022886910447224
1842,2022,1,2022,1,2022,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.06072606531582373
1843,2023,2,2023,2,2023,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.03748615917887629
1844,2022,1,2022,1,2022,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.010295588182109966
1845,2023,10,2023,11,2024,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,0.11232876958241605
